1776;0;0
Elapsed time;Relative error;best fitness;optimal
7.42007;11.768;1985;1776
7.42166;11.768;1985;1776
7.42312;11.768;1985;1776
7.42441;11.768;1985;1776
7.42599;11.768;1985;1776
7.42768;11.768;1985;1776
7.42921;11.768;1985;1776
7.43072;11.768;1985;1776
7.43217;11.768;1985;1776
7.43359;11.768;1985;1776
7.43515;11.768;1985;1776
7.43666;11.768;1982;1776
7.43809;11.5991;1982;1776
7.43957;11.5991;1924;1776
7.44106;8.33333;1924;1776
7.44249;8.33333;1924;1776
7.44399;8.33333;1924;1776
7.44557;8.33333;1924;1776
7.44718;8.33333;1924;1776
7.44869;8.33333;1924;1776
7.4502;8.33333;1924;1776
7.45159;8.33333;1924;1776
7.45314;8.33333;1924;1776
7.45471;8.33333;1924;1776
7.45619;8.33333;1924;1776
7.45766;8.33333;1924;1776
7.45898;8.33333;1924;1776
7.46044;8.33333;1924;1776
7.46179;8.33333;1924;1776
7.46317;8.33333;1924;1776
7.46473;8.33333;1924;1776
7.46638;8.33333;1924;1776
7.46816;8.33333;1924;1776
7.46968;8.33333;1924;1776
7.47112;8.33333;1924;1776
7.47255;8.33333;1924;1776
7.47414;8.33333;1924;1776
7.47558;8.33333;1924;1776
7.47706;8.33333;1924;1776
7.47866;8.33333;1924;1776
7.48011;8.33333;1924;1776
7.48159;8.33333;1924;1776
7.48303;8.33333;1924;1776
7.48443;8.33333;1924;1776
7.48579;8.33333;1924;1776
7.48714;8.33333;1924;1776
7.48847;8.33333;1924;1776
7.48992;8.33333;1910;1776
7.49141;7.54505;1910;1776
7.49277;7.54505;1910;1776
7.49435;7.54505;1910;1776
7.4957;7.54505;1910;1776
7.49713;7.54505;1910;1776
7.49865;7.54505;1910;1776
7.50016;7.54505;1910;1776
7.5017;7.54505;1910;1776
7.50318;7.54505;1910;1776
7.50454;7.54505;1910;1776
7.50602;7.54505;1910;1776
7.50745;7.54505;1910;1776
7.50884;7.54505;1910;1776
7.51023;7.54505;1910;1776
7.51163;7.54505;1910;1776
7.51309;7.54505;1910;1776
7.51471;7.54505;1910;1776
7.51631;7.54505;1910;1776
7.51775;7.54505;1910;1776
7.51908;7.54505;1910;1776
7.52045;7.54505;1910;1776
7.52176;7.54505;1910;1776
7.52311;7.54505;1910;1776
7.52456;7.54505;1910;1776
7.52617;7.54505;1910;1776
7.52775;7.54505;1910;1776
7.5291;7.54505;1910;1776
7.53052;7.54505;1910;1776
7.53191;7.54505;1910;1776
7.53317;7.54505;1910;1776
7.53449;7.54505;1910;1776
7.5358;7.54505;1910;1776
7.53729;7.54505;1910;1776
7.53856;7.54505;1910;1776
7.54004;7.54505;1910;1776
7.54139;7.54505;1910;1776
7.54277;7.54505;1910;1776
7.54403;7.54505;1910;1776
7.54552;7.54505;1910;1776
7.54701;7.54505;1910;1776
7.54847;7.54505;1910;1776
7.54989;7.54505;1910;1776
7.5513;7.54505;1910;1776
7.55261;7.54505;1910;1776
7.55402;7.54505;1910;1776
7.55549;7.54505;1910;1776
7.55688;7.54505;1910;1776
7.55833;7.54505;1910;1776
7.5596;7.54505;1910;1776
7.56109;7.54505;1910;1776
7.56255;7.54505;1910;1776
7.56394;7.54505;1910;1776
7.56532;7.54505;1910;1776
7.56713;7.54505;1910;1776
7.56862;7.54505;1910;1776
7.56989;7.54505;1910;1776
7.57124;7.54505;1910;1776
7.57247;7.54505;1910;1776
7.57393;7.54505;1910;1776
7.57526;7.54505;1910;1776
7.57664;7.54505;1910;1776
7.57811;7.54505;1910;1776
7.57963;7.54505;1910;1776
7.58139;7.54505;1910;1776
7.58298;7.54505;1910;1776
7.58447;7.54505;1910;1776
7.58601;7.54505;1910;1776
7.58745;7.54505;1910;1776
7.58883;7.54505;1910;1776
7.59031;7.54505;1910;1776
7.59171;7.54505;1910;1776
7.59317;7.54505;1910;1776
7.59473;7.54505;1910;1776
7.59628;7.54505;1910;1776
7.59782;7.54505;1910;1776
7.59917;7.54505;1910;1776
7.60071;7.54505;1910;1776
7.60233;7.54505;1910;1776
7.60402;7.54505;1910;1776
7.60564;7.54505;1910;1776
7.60722;7.54505;1910;1776
7.60891;7.54505;1910;1776
7.61061;7.54505;1910;1776
7.61209;7.54505;1910;1776
7.61372;7.54505;1910;1776
7.61557;7.54505;1910;1776
7.61721;7.54505;1910;1776
7.61871;7.54505;1910;1776
7.62037;7.54505;1910;1776
7.62208;7.54505;1910;1776
7.62372;7.54505;1910;1776
7.62537;7.54505;1910;1776
7.62707;7.54505;1910;1776
7.62872;7.54505;1910;1776
7.63035;7.54505;1910;1776
7.63208;7.54505;1910;1776
7.63387;7.54505;1910;1776
7.63553;7.54505;1910;1776
7.63737;7.54505;1910;1776
7.6391;7.54505;1910;1776
7.64084;7.54505;1910;1776
7.6426;7.54505;1910;1776
7.64429;7.54505;1910;1776
7.64598;7.54505;1910;1776
7.64782;7.54505;1910;1776
7.64953;7.54505;1910;1776
7.65125;7.54505;1910;1776
7.65297;7.54505;1910;1776
7.65477;7.54505;1910;1776
7.65649;7.54505;1910;1776
7.65826;7.54505;1910;1776
7.66005;7.54505;1910;1776
7.66176;7.54505;1910;1776
7.66361;7.54505;1910;1776
7.66531;7.54505;1910;1776
7.66716;7.54505;1910;1776
7.66909;7.54505;1910;1776
7.67078;7.54505;1910;1776
7.67259;7.54505;1910;1776
7.67451;7.54505;1910;1776
7.67636;7.54505;1910;1776
7.6781;7.54505;1910;1776
7.6798;7.54505;1910;1776
7.68175;7.54505;1910;1776
7.68356;7.54505;1910;1776
7.68534;7.54505;1910;1776
7.6873;7.54505;1910;1776
7.68901;7.54505;1910;1776
7.69082;7.54505;1910;1776
7.69258;7.54505;1910;1776
7.69448;7.54505;1910;1776
7.6964;7.54505;1910;1776
7.69814;7.54505;1910;1776
7.69996;7.54505;1910;1776
7.70191;7.54505;1910;1776
7.7039;7.54505;1910;1776
7.70596;7.54505;1910;1776
7.70787;7.54505;1910;1776
7.70976;7.54505;1910;1776
7.71145;7.54505;1910;1776
7.71336;7.54505;1910;1776
7.71558;7.54505;1910;1776
7.718;7.54505;1910;1776
7.71988;7.54505;1910;1776
7.72175;7.54505;1910;1776
7.72358;7.54505;1910;1776
7.72551;7.54505;1910;1776
7.7274;7.54505;1910;1776
7.7294;7.54505;1910;1776
7.73134;7.54505;1910;1776
7.73325;7.54505;1910;1776
7.73511;7.54505;1910;1776
7.73697;7.54505;1910;1776
7.73895;7.54505;1910;1776
7.7408;7.54505;1910;1776
7.74286;7.54505;1910;1776
7.74487;7.54505;1910;1776
7.74684;7.54505;1910;1776
7.74934;7.54505;1910;1776
7.75162;7.54505;1910;1776
7.75346;7.54505;1910;1776
7.75552;7.54505;1910;1776
7.75758;7.54505;1910;1776
7.75938;7.54505;1910;1776
7.76139;7.54505;1910;1776
7.76326;7.54505;1910;1776
7.76533;7.54505;1910;1776
7.76756;7.54505;1910;1776
7.76936;7.54505;1910;1776
7.77107;7.54505;1910;1776
7.77305;7.54505;1910;1776
7.77507;7.54505;1910;1776
7.77705;7.54505;1910;1776
7.77883;7.54505;1910;1776
7.78065;7.54505;1910;1776
7.78302;7.54505;1910;1776
7.7849;7.54505;1910;1776
7.78677;7.54505;1910;1776
7.78869;7.54505;1910;1776
7.79043;7.54505;1910;1776
7.79227;7.54505;1910;1776
7.79423;7.54505;1910;1776
7.79617;7.54505;1910;1776
7.7983;7.54505;1910;1776
7.80026;7.54505;1910;1776
7.80213;7.54505;1910;1776
7.80399;7.54505;1910;1776
7.80557;7.54505;1910;1776
7.80798;7.54505;1910;1776
7.80995;7.54505;1910;1776
7.81206;7.54505;1910;1776
7.81402;7.54505;1910;1776
7.8168;7.54505;1910;1776
7.81905;7.54505;1910;1776
7.82114;7.54505;1910;1776
7.82324;7.54505;1910;1776
7.82524;7.54505;1910;1776
7.82725;7.54505;1910;1776
7.82914;7.54505;1910;1776
7.83111;7.54505;1910;1776
7.8331;7.54505;1910;1776
7.83506;7.54505;1910;1776
7.83715;7.54505;1910;1776
7.83896;7.54505;1910;1776
7.84103;7.54505;1910;1776
7.84308;7.54505;1910;1776
7.8454;7.54505;1910;1776
7.84741;7.54505;1910;1776
7.8496;7.54505;1910;1776
7.85153;7.54505;1910;1776
7.85342;7.54505;1910;1776
7.85537;7.54505;1910;1776
7.85715;7.54505;1910;1776
7.85893;7.54505;1910;1776
7.86086;7.54505;1910;1776
7.86263;7.54505;1910;1776
7.86443;7.54505;1910;1776
7.86617;7.54505;1910;1776
7.86801;7.54505;1910;1776
7.86965;7.54505;1910;1776
7.87129;7.54505;1910;1776
7.87303;7.54505;1910;1776
7.87462;7.54505;1910;1776
7.87624;7.54505;1910;1776
7.87793;7.54505;1910;1776
7.87966;7.54505;1910;1776
7.88124;7.54505;1910;1776
7.88291;7.54505;1910;1776
7.88471;7.54505;1910;1776
7.88633;7.54505;1910;1776
7.88792;7.54505;1910;1776
7.88942;7.54505;1910;1776
7.89091;7.54505;1910;1776
7.89249;7.54505;1910;1776
7.89405;7.54505;1910;1776
7.89567;7.54505;1910;1776
7.89729;7.54505;1910;1776
7.89889;7.54505;1910;1776
7.9005;7.54505;1910;1776
7.90209;7.54505;1910;1776
7.90356;7.54505;1910;1776
7.90516;7.54505;1910;1776
7.9067;7.54505;1910;1776
7.90823;7.54505;1910;1776
7.90972;7.54505;1910;1776
7.91131;7.54505;1910;1776
7.91277;7.54505;1910;1776
7.91422;7.54505;1910;1776
7.91569;7.54505;1910;1776
7.91713;7.54505;1910;1776
7.91868;7.54505;1910;1776
7.92018;7.54505;1910;1776
7.92151;7.54505;1910;1776
7.92299;7.54505;1910;1776
7.92467;7.54505;1910;1776
7.92599;7.54505;1910;1776
7.92744;7.54505;1910;1776
7.92881;7.54505;1910;1776
7.93018;7.54505;1910;1776
7.93162;7.54505;1910;1776
7.93312;7.54505;1910;1776
7.93456;7.54505;1910;1776
7.93595;7.54505;1910;1776
7.93742;7.54505;1910;1776
7.9389;7.54505;1910;1776
7.94032;7.54505;1910;1776
7.94178;7.54505;1910;1776
7.94324;7.54505;1910;1776
7.94476;7.54505;1910;1776
7.94615;7.54505;1910;1776
7.9477;7.54505;1910;1776
7.94924;7.54505;1910;1776
7.9506;7.54505;1910;1776
7.95205;7.54505;1910;1776
7.95343;7.54505;1910;1776
7.9548;7.54505;1910;1776
7.95641;7.54505;1910;1776
7.95799;7.54505;1910;1776
7.95937;7.54505;1910;1776
7.96075;7.54505;1910;1776
7.96221;7.54505;1910;1776
7.96373;7.54505;1910;1776
7.96521;7.54505;1910;1776
7.96669;7.54505;1910;1776
7.96809;7.54505;1910;1776
7.96946;7.54505;1910;1776
7.97079;7.54505;1910;1776
7.97225;7.54505;1910;1776
7.9737;7.54505;1910;1776
7.97508;7.54505;1910;1776
7.97654;7.54505;1910;1776
7.97802;7.54505;1910;1776
7.97956;7.54505;1910;1776
7.98105;7.54505;1910;1776
7.98259;7.54505;1910;1776
7.98404;7.54505;1910;1776
7.9856;7.54505;1910;1776
7.98709;7.54505
